x,vx,z,vz,phi,w,Control_1,Control_2
2.8557065236,-1.7829827875,9.6628227249,1.1899461389,-0.1534402533,1.9963631102,0,0
-0.7007983163,0.3039993795,7.728602197,-0.6531641988,-2.7246535025,-0.9925082253,0,0
-4.5485703472,0.8273061603,8.5129461025,-1.5097451346,-2.1792837203,-0.1105247877,0,0
0.5282281514,-0.3484653525,2.2364465854,0.9409808134,-1.1726967295,-1.0711422416,0,0
3.8933357882,1.8580254187,2.0327002494,1.5192594451,-2.1137585715,2.6188206608,0,0
4.3123438297,-0.0581361359,7.2276519339,1.563905593,1.9241180418,0.6988549822,0,0
-1.6206053083,0.5254617512,1.5173063064,-1.0890843886,0.8421738604,-0.5182566233,0,0
-1.7296377445,1.8835446199,2.4730195429,1.9749329118,-1.6355773922,0.9492507807,0,0
-2.5162418187,-0.0089322924,7.5367797757,1.6354043102,1.5803335238,0.5829514426,0,0
-0.5351668603,1.5628404285,3.3935488452,0.0749338737,-1.4518135232,0.9603349219,0,0
2.7755989998,0.4913310671,8.1523705543,1.3037567749,-2.7099267374,-2.8312866718,0,0
4.0134149692,0.0996677254,7.4228708497,1.6143771437,-2.1989633979,1.0802795488,0,0
-3.0211522846,0.7167529039,2.9654724688,1.1847076882,-2.7319955232,-1.6293139218,0,0
-4.1856534762,1.6765963699,9.840630691,1.8119329033,0.1275529203,-1.5371641384,0,0
-4.590023704,0.455231529,3.0439491905,-1.3457621068,3.0116548957,-2.73983273,0,0
-0.1889737482,-0.566696677,9.0720202629,-1.0994599132,-1.4817337266,-0.9298924615,0,0
-1.772711457,-1.4435301113,2.9099044312,1.9209896127,0.1304816326,0.2016430922,0,0
-3.3487005763,-1.9097413949,4.8953474375,-0.7297278873,-0.4153344966,-1.2405294729,0,0
0.1273907797,-1.4615944256,3.1052966978,-0.1021431387,2.7643528669,-2.6925678401,0,0
-1.9786287033,0.1136090912,9.6357907324,-0.6887426611,-0.5931583997,1.2130919097,0,0
-4.9640421846,1.6892887474,1.8714807052,-1.0549703405,-0.8466135875,-0.0649188096,0,0
-4.1942513134,-0.2699527913,7.2459501276,1.5677457135,-2.593304506,-2.4893360607,0,0
2.4361854806,-1.2318525082,7.2888822218,1.6987883098,2.3148443236,2.2166871229,0,0
0.8376750171,0.4184228373,9.1688191193,1.1473865227,1.4012314145,-2.4243383804,0,0
2.0878948651,-1.7529956542,9.9594892087,1.6428227739,-3.06345326,-2.2767925447,0,0
4.9204057776,0.4022339521,9.2721714139,-1.6480569618,-1.1102092729,1.9073531574,0,0
0.316818332,1.6474485413,6.6179653587,-0.5215089012,0.4899321049,0.8571021238,0,0
-4.3867978006,-1.7777799305,2.6690412119,0.7921398193,2.7421270265,1.2206881625,0,0
0.7915655379,-1.972312296,5.7763296274,1.9629630036,1.4011140701,-1.6693800739,0,0
0.7880847787,-1.4213075231,2.8566696944,1.8606985,-1.1005016733,-2.2493958498,0,0
3.9342277638,-0.6111474585,8.9230581739,-1.0821550159,0.5458493207,2.4702354356,0,0
-1.2458216048,1.0638345855,6.8648013937,0.9661792093,3.0611628168,0.1466135663,0,0
0.8424258455,1.3559183012,0.8865859201,0.2447073269,-2.3217262771,-1.3276182854,0,0
-4.2834739193,-0.7162656857,8.2497661964,-0.7066123944,-0.8152476124,-2.3601350891,0,0
0.5244965518,1.3714586764,2.8556081704,1.6153505265,-2.846157894,2.2918138222,0,0
1.8585828047,0.8304524213,8.1129668059,-0.3000278202,2.4124098054,-2.8335207398,0,0
0.3085614187,-0.5836699361,2.8318942324,-0.1329661941,1.5006310353,-0.8960429162,0,0
4.1339409698,-1.8223065109,3.8533916507,0.1194034411,-2.6985855976,3.0187157741,0,0
-0.9075400081,-0.5434280796,9.0114380625,0.0057129539,2.0795266097,-1.8325214091,0,0
4.8838526437,1.8539592126,5.8158117482,-1.6711228864,-0.3741420666,-2.4295668137,0,0
-0.4681723976,0.2388478321,3.93460999,-1.1484246004,1.4644746772,1.3017232424,0,0
0.1315571924,1.9952315374,8.0969495701,-0.0053739819,-2.2550723731,0.1923299602,0,0
-0.6326273225,1.3802801941,0.2603483328,1.0696763217,1.3045553048,-0.7779675798,0,0
-3.066239603,1.3932120394,6.366364348,-1.1280446906,-2.8965262664,3.0532138569,0,0
-1.5563935708,0.8155760557,1.3643121684,-0.5715847466,2.7045165017,-1.4723322032,0,0
0.4587351761,0.9925615274,7.9930137509,-0.6957894194,-1.4114017155,-1.6598586546,0,0
3.6175278918,-1.4209141601,5.9772543301,0.3096869108,-1.609884197,-0.3300067246,0,0
4.4435653126,0.1394533496,4.1985280164,-0.7999398486,-0.4364163624,-2.0538780042,0,0
-2.6534173527,0.5577903806,0.9208530216,1.4169816908,3.1113518141,-2.0472641509,0,0
4.4408655921,-1.1887879277,3.0914450607,-1.6474057108,-2.7059468168,-0.212610906,0,0
-2.5120212303,1.6822521833,1.2222328589,-1.3782204727,0.9314539084,-0.0427921827,0,0
-4.2544674877,0.0165009013,8.7169455846,1.6193539882,2.3284604721,0.7141024173,0,0
-1.7561042243,0.8787113041,4.3502335887,1.826274588,-1.5154364697,-2.3155350775,0,0
-1.4063895003,0.4234468143,8.4840645898,1.2204459383,-0.084819488,1.1924620214,0,0
-0.9402516742,1.8924008121,5.2512744605,-0.6098199799,1.437513837,1.2215763447,0,0
2.9732840593,1.0745543294,7.9681913831,-0.1298659299,-2.5506916119,2.5589935554,0,0
2.225699798,-1.2583030667,4.5750743943,-1.4726573799,0.4427208137,1.352073308,0,0
4.4481922448,-0.9798391325,8.868361884,-1.8183548734,0.6766802524,-0.0578668758,0,0
-4.5702306333,-1.126577744,5.2145838767,-1.6522931515,2.3257881419,1.7745128816,0,0
3.5658988929,0.8234393528,0.4990946015,1.5645625435,-2.1600791567,3.0976269347,0,0
1.2142553479,-1.6927872351,7.8951449486,0.6235531853,-0.8660062508,-1.9406836993,0,0
-1.648614944,-1.1765060957,8.3321977605,1.599105792,-2.3511534463,0.5029314171,0,0
3.7939466545,1.3437620726,2.782848456,1.0024526253,2.297159561,-2.773475,0,0
-3.4805096977,0.7696032359,4.3283392875,0.2647266828,-0.6694118289,0.5951457589,0,0
4.0122924906,0.9693552213,6.8622861084,-1.065058142,-1.9842507412,1.4546456093,0,0
-4.0471490082,1.7457366297,4.105247595,-1.2075660142,1.7846120177,0.4685471616,0,0
2.6089046711,-0.6641543992,5.0597915576,-0.1300860334,-1.2866651571,-0.4328373139,0,0
-3.8753447044,1.1680449559,3.6033237488,-0.4878889021,-0.8228108015,2.5282794051,0,0
-3.5741538734,-1.6356295654,5.4379089449,0.7519125881,1.3745208506,-2.2476429678,0,0
-2.7815947954,0.8347610793,9.0913706731,-1.8671466341,2.7319281517,1.2045938707,0,0
-3.4082324164,-1.4314972873,1.839792485,0.4705366685,-3.0777492494,-0.2369169299,0,0
1.1987470192,-0.060828237,6.4257842825,-1.7315082027,-1.0922721831,1.3295621943,0,0
2.0444194874,1.8933634787,5.6832089636,-1.5818692375,-2.0490236823,2.0543329203,0,0
3.4120280464,0.411939486,5.9211544557,-0.0618578006,3.0556417646,-2.6218043327,0,0
0.1227184526,0.9868865337,4.9799538615,-1.4849716293,-2.5758411162,2.9317441748,0,0
3.0595931434,-0.0288389912,6.8813311619,-0.5725585741,-2.6948226119,-0.3595031289,0,0
-4.9210495849,-1.6323606882,5.5825949266,0.7384957295,-0.7850597911,-3.0314522452,0,0
-0.6372123209,0.207149537,1.4866918346,1.0450947962,-0.9331249959,-1.7046382698,0,0
3.2923920258,0.7951051409,3.5967528354,-1.2979802852,2.6064658203,2.4077664333,0,0
-2.2611513044,-0.0904187947,6.1812060948,0.8689152353,1.4717206774,1.2457352304,0,0
0.6683351004,1.6633676075,6.8326773727,-1.8079261887,2.370446161,-1.2774332742,0,0
-3.399976592,-1.0238683212,0.7104426964,1.6229295388,-1.3549419304,0.9397750191,0,0
2.9195002128,-0.3322331832,2.3657049292,-1.64097773,1.2848239543,-1.258687251,0,0
-3.7385283803,1.4272011861,7.999676118,1.6927439212,-2.8548776667,0.3304614945,0,0
-3.752649585,0.645409142,2.1239068994,1.5920997702,-2.2660422296,3.0088649743,0,0
-2.3033388951,0.9813721594,5.108945607,-0.6917091302,2.3089229567,2.2086994532,0,0
3.7258090405,-1.0817348044,8.9627740964,0.7125089488,0.1238329969,-2.6437811487,0,0
-0.6063046896,-1.1709940803,2.7974404017,1.6606850243,3.0367110966,0.996872022,0,0
-3.9564160922,1.7163719049,7.3646952951,-1.2970840926,-1.9681128129,-1.9864355707,0,0
-0.3254046543,-1.7161631339,6.0293123598,0.8633518195,-0.9811241727,1.0842241029,0,0
0.906419049,0.2640477406,6.223361181,-0.3754392096,3.0966138555,-1.0332924889,0,0
0.7941560233,0.8287071761,8.8257283776,1.115791754,-2.0966889526,0.2222139937,0,0
-0.0453847146,0.8387914138,0.9054068432,1.7935561157,1.2589416798,2.5657486434,0,0
0.8367695133,1.6228918696,1.8129589028,-0.2128652265,-0.238703892,2.5885010339,0,0
-0.6421382083,-0.5205173327,5.2480277854,0.3481011324,0.2402311034,3.0957965351,0,0
4.0051772259,1.6806525144,0.7043829377,1.1060674155,2.2206385104,-0.3330419095,0,0
1.3265326993,-0.0402384909,8.9780123947,0.0332279154,-0.5237836664,0.5919714443,0,0
-1.1892074356,-1.096117821,8.2261514892,-0.3193956091,2.9107715321,2.8489012924,0,0
0.3950178462,0.144515265,8.7833826025,1.796237138,3.0029658817,0.7720391731,0,0
4.8518776495,1.212585514,1.7259441158,0.5861392352,0.9020094239,-2.8320375639,0,0
-3.4640339153,-1.9109224632,2.8807388186,-0.0040270052,1.160030926,0.2602191667,0,0
-0.9399917751,-1.1203532244,4.7970851237,1.988671331,1.0155659531,0.7252590872,0,0
2.3923682107,-1.4958270048,4.4829837804,1.9868966982,-0.2907711001,1.6451746756,0,0
1.6901032775,1.2475292234,7.4961367691,1.9146340827,-1.96998523,-3.0278526584,0,0
1.5404137223,-0.8622711925,7.6279789159,0.6680955187,2.983329325,0.6751239674,0,0
4.5509621274,-0.7253497424,3.4818352032,-0.1522756968,0.310717552,-1.2311075233,0,0
0.0098434197,-1.8742086217,1.4299346436,1.3686285954,2.8319293328,-0.6786647637,0,0
-4.6335551016,1.9874637461,7.0117319964,1.8881366224,2.2724507062,0.5467520991,0,0
-4.5016127576,1.4210791315,7.6088024426,0.307944107,-0.4500355515,-0.1311771093,0,0
1.6945873986,-0.809977227,8.0243742094,1.3813772401,0.3595736671,-1.5025124245,0,0
1.3285349797,0.1774016291,2.0589719172,0.1098318794,-1.8850713379,0.2192277761,0,0
-0.0307385191,-0.4244921461,5.2975366983,-0.0942485609,-2.4196309482,2.3187515508,0,0
1.667026941,1.4686067712,4.3114665816,1.8531137395,-0.7681311972,0.6207349342,0,0
-1.3098380802,1.3338112091,6.2967220874,-0.9962798098,0.3948966009,-1.3732946659,0,0
-3.1396196159,0.701009942,3.7290166768,-0.2705526245,-0.372391686,-2.3975097184,0,0
-1.7587786387,-1.0620891077,7.0966615114,-1.662956849,1.6886891984,-0.5640279607,0,0
-4.0271817449,1.9407717959,0.5268629279,1.6093466692,-1.5900108164,1.4053749698,0,0
-1.7434011146,0.1153392719,3.2817047388,-0.911608979,0.9048491589,3.1274688935,0,0
0.5183290424,-0.569054858,6.7472975365,-0.3727847228,-2.0407289733,0.6932210994,0,0
4.7709622473,-1.2795878213,4.6060349376,1.7386132393,3.0298456198,-3.0932136331,0,0
2.5578076038,-1.379234969,8.5809938934,-1.301507162,2.6997145708,2.1286787029,0,0
-2.2505684313,-0.8092940269,4.3449996247,1.9660129933,2.41627079,0.8918424961,0,0
3.3553519972,-0.9048666004,2.9811957915,1.743032549,0.8739870669,-2.3843041048,0,0
2.1551103052,-0.1901059957,4.5338914584,-0.4640949009,2.3116534492,-2.2265650289,0,0
-1.8137459933,-1.3539966991,1.6860885729,-0.3934916528,-0.9208413108,-1.5481000095,0,0
-0.7423426009,0.2752971857,9.5866397937,0.0895289494,-0.966043846,-1.1960793629,0,0
4.1433759125,1.0137499786,0.5413019966,1.8608197209,2.6180412818,2.1949317686,0,0
1.3441243884,0.6840417807,3.6897766194,-0.5677335382,0.1954494886,3.0583762443,0,0
-1.2283911404,-1.7359120603,7.8942074928,-0.5496576163,-2.3577844148,-3.0370215368,0,0
-0.4502161557,-0.1328426577,1.3022402064,0.3191756887,-1.6243436551,2.2658838707,0,0
-3.7092922501,0.9634854618,3.788680077,-0.045221666,-0.9498281285,1.6330042439,0,0
-4.1329649776,0.7586422761,3.5993885476,-0.0050206052,1.434839785,2.2574211109,0,0
3.0368100414,1.9874530811,4.466931125,1.5986468254,-2.3184936953,-0.1070421071,0,0
-4.5632859674,0.2228630164,6.9412637069,-1.3809960381,2.7482789322,-2.7285148655,0,0
-3.7719023863,-0.1062135281,4.8099857213,-1.1371322299,-1.6190619286,1.5257299044,0,0
4.8670463301,0.9837072904,2.4673800402,1.6231379651,0.1781025923,-2.270339762,0,0
2.2478270462,1.4598588861,0.5427417291,1.3943592282,-1.6179118177,1.6501665335,0,0
0.1168456996,1.0568373114,9.4359851524,-0.0579061972,-2.9396529206,0.0864348045,0,0
0.1850587938,0.1879203264,9.4072400784,1.4172061976,-1.0045081898,-2.7082091088,0,0
1.0211727745,-1.5943915443,3.4394869672,-1.9679281222,-2.5909819527,-0.5482471027,0,0
-3.6487223475,0.7540107622,3.3951838585,-0.0996996332,-2.5051791322,2.8891491898,0,0
-0.4727950238,-0.1314531948,9.1740524258,-0.4963782807,1.7638481772,3.1193996459,0,0
2.7775191233,1.8783560604,4.9834779809,0.8437274159,-2.0147741125,2.0777237386,0,0
1.6173720367,1.1357610845,5.6919061721,-1.5288661423,0.0246865174,0.4581710226,0,0
1.2620584625,-0.3922865724,5.3783341519,1.8549069719,0.2613369912,2.4855735726,0,0
0.907770738,0.0200166317,1.882572904,1.2462382404,2.1387675829,-1.4774382611,0,0
1.6654597196,1.8056746177,4.3355006439,0.3309584196,1.1321747686,-1.2493041617,0,0
0.2340895654,-1.5553543178,6.621973008,-0.0844315431,0.5345118715,0.6620860128,0,0
-1.7717692586,1.5205240963,6.686889044,1.7562882741,0.2630674765,0.4750445387,0,0
3.2532512592,1.3713075794,8.1796628717,-0.2592721277,1.6503918335,1.2069315845,0,0
1.6533606679,-0.7646880545,3.1846983656,-1.6756666468,2.2698250889,2.6164166837,0,0
-1.979715034,-0.8728064565,9.1752259378,1.5059960452,-0.460850219,-0.0545031872,0,0
1.8179217154,-1.6572636083,1.0921285824,-1.526449741,-3.0106616557,-0.8675365679,0,0
-1.138212139,1.1653582655,9.0238720502,-0.9909150947,0.8922101659,-1.101476627,0,0
-3.1352333873,0.7968776433,6.0734503469,-0.1769381453,-0.3920777301,-1.6530999312,0,0
-2.9723230716,0.6211970938,1.3451477366,1.854528919,-2.221288196,-1.5248913045,0,0
-4.9398918908,-1.3508552553,9.4083062806,0.8576892053,-2.6278561998,1.2413270293,0,0
2.5134539268,-0.8890630379,9.5573427212,0.6038418809,2.8933197146,1.485206231,0,0
-3.8796816208,-0.9193685676,0.8198630238,-0.1833351433,0.8900778427,0.4535716446,0,0
-1.6237441003,-0.9849849298,5.2993569968,-1.3862338634,3.110613977,0.7113495687,0,0
-0.620351393,-0.0950350876,7.9095076545,-0.6350947824,1.3189813957,-2.7839772949,0,0
0.5228467291,-0.9609123028,7.7555532513,0.4865703975,1.3455926593,2.4821078749,0,0
4.4407490246,1.5749714871,4.8409580536,-1.2137858189,-0.8241688472,1.9830641881,0,0
2.039455782,-0.1546214133,7.7386169885,0.9069659527,1.2840685409,-3.0566117974,0,0
3.5244127549,1.080602562,0.7829194578,-1.1000086133,-3.0229281488,1.1063489052,0,0
-0.4055803055,-1.7216981092,4.7954409486,-1.9915468308,1.3933046002,-2.3290929616,0,0
1.4744012213,1.300703442,2.1622808743,1.8336567697,1.1682401997,-0.4747951839,0,0
0.6425951262,1.0618492252,3.6282574066,0.977126365,1.1660081929,2.4195114731,0,0
-3.7359848465,1.8812073339,4.8220431019,-0.7115513589,-1.5187930316,-1.6642057495,0,0
4.4383072788,-0.9620662343,5.9845532766,-0.7690550941,-0.926930087,1.7153954017,0,0
2.6886253241,-1.2503867859,9.8674006215,0.1439995324,-2.3597965491,-2.521510793,0,0
-2.3197241056,1.6801920129,8.1346575544,1.6744137218,-2.935558089,-1.8616931608,0,0
-0.476732551,1.7630303105,2.3990536733,1.7602473174,2.3765597914,-0.0019654875,0,0
0.8540563058,1.7464580066,4.5948985349,1.5265107834,1.3912249297,3.0907820122,0,0
-2.7993739023,0.6163272567,1.9965108837,0.316630233,-1.2594012535,-1.8747201255,0,0
-0.9887176706,-1.1939364769,5.735910847,-1.0231654835,-1.6754548457,0.6607686488,0,0
-1.5979522978,-0.1348088044,0.6049305398,1.6152974338,2.7733940588,2.6017872299,0,0
-3.16910888,0.5548088446,1.3576213393,0.5498538159,-2.3856053265,-0.5964498028,0,0
1.2751062113,1.3314671104,1.0094020443,0.6991795974,2.9089323283,0.1137074454,0,0
4.9105909057,-1.759043903,2.6890068795,-1.1197746541,3.1230690012,2.3529938807,0,0
1.7528563166,1.1900528228,1.4462586283,0.4529487205,-2.9728020138,0.4229072874,0,0
-3.0523056793,0.659127711,3.4588852438,-1.6193120558,0.0107220894,1.8819349928,0,0
0.7205819686,-0.3003899989,9.2930879036,0.6449993261,-0.796579962,-1.6724830921,0,0
3.2523072987,-1.0750419452,4.1906466788,1.8770343269,2.7779547433,-0.7998615475,0,0
4.9558353892,-1.405568326,8.3365580168,-1.8746656142,0.0323962713,-0.9450453458,0,0
-0.5200060176,-0.2494507849,2.5863279024,0.5545721442,-1.255481495,1.9517564428,0,0
1.6221218331,-0.9805172583,3.9838575892,1.134987005,-1.5055578287,1.5068949063,0,0
0.5240288778,1.6677369954,2.3146574184,-1.292657993,-2.6621643077,1.2198874276,0,0
-4.7987718645,1.7735980527,8.8996658285,-1.2305221939,-0.1990697419,-0.7162318159,0,0
1.8791879555,1.0287641437,9.5393804441,-0.2090757479,0.8258910377,3.0154538188,0,0
-1.3226341867,-1.1442241074,6.0473963251,1.9449346854,-2.1935918232,2.1742816306,0,0
2.9280337478,0.0281874997,3.8958721419,-1.9525381276,0.9365060699,0.9920654907,0,0
-1.2926957296,0.4998367636,2.7505933327,0.0746041983,-2.5103098788,-2.2110840837,0,0
-3.7433794232,-0.8441285612,3.164269204,-0.4132727287,2.3383323195,1.6228347842,0,0
-0.7678886753,1.8077688824,1.4042112033,1.411466523,-0.3750775824,-2.8141751436,0,0
4.1026856505,1.1841404546,8.2764042598,-1.6636232734,-0.8116497935,1.5322523529,0,0
3.5206817246,0.7023072501,9.4319179921,-1.6497906218,1.9255417319,1.1019544934,0,0
2.6369243926,1.7331728406,5.0537221951,0.6981605327,2.7654440779,-0.4040295394,0,0
-3.6127200902,-0.9717763102,9.1259097937,1.920995333,-2.1602159551,-2.1453961392,0,0
-3.5802163118,-0.7632726026,7.3021523133,-0.5024111009,2.9063288111,-1.5624503457,0,0
1.242576858,-1.9150542175,3.2149243661,1.626394697,2.9494511774,-1.1977779526,0,0
1.076330063,-1.0961801148,4.7282084282,-0.4861505173,-0.5631583296,-1.7870693726,0,0
-2.3017436198,1.2300571518,3.8277971609,-1.1868028172,0.294983398,0.3643219953,0,0
3.5684435396,0.1913966201,4.4362975335,0.3963116088,1.9838103975,2.046825997,0,0
1.3958921723,-1.0225726529,0.6873175929,-1.4828876466,-2.8932100744,-0.624142596,0,0
3.0688913679,-0.4594746721,4.4285728176,-1.4478923301,-3.0716962345,2.1454217334,0,0
4.6617482224,-1.0065740385,7.0374811991,-1.2610282184,1.1295580115,-1.2983675291,0,0
-3.5356580287,-1.5022447691,3.9645826455,-0.349540324,-1.2677033807,-0.3626377457,0,0
-4.9889854456,1.81752191,5.9219863407,-0.9030415299,-2.8466836121,0.265153831,0,0
-3.3965903119,1.8931142257,3.123536244,-0.6301109805,-2.7526199133,-2.410814254,0,0
2.162190321,1.9428546215,9.2916662836,-1.9021631211,1.0117355624,1.2525024443,0,0
-3.4377356471,1.8512427372,4.4832965885,1.8871894665,-0.5349152999,2.7266781484,0,0
-1.3890886569,-0.8383434427,4.6621721243,-0.4873381542,-2.3831144046,-1.6926473844,0,0
-4.9541181084,-1.4404953521,6.9398548805,-1.1676781631,2.235402755,0.7655347306,0,0
-4.6921594428,1.317056321,2.2428732366,-1.50325803,-0.1399099905,2.093291645,0,0
-1.5223714448,1.1742010587,6.8400606174,-1.7130628907,1.7635109129,-2.1959182311,0,0
-2.2086263139,-1.171330978,4.2801841285,-1.0116910788,-1.0199656439,-2.5848047838,0,0
-4.6346301206,-0.439080931,7.220140123,-0.8765535363,2.3765121315,0.058191381,0,0
2.1440473243,1.4093426537,6.3497491348,1.540919675,-0.2741734562,-0.7567066919,0,0
-0.040334352,0.4785373143,6.4096075828,1.8388625464,1.0913333911,-0.2453926322,0,0
-4.6135105761,-1.7755481206,7.9381493458,1.0768647315,0.1330816098,1.571842127,0,0
3.9551285868,-1.1142486525,4.0412169593,-1.629596275,0.7887122175,1.2151490991,0,0
2.588528768,0.80065757,5.4279333412,0.02089744,3.0870354039,0.081682976,0,0
4.487306224,-1.7324300233,3.0292839238,-1.9339810796,0.4850886986,0.6000712327,0,0
4.2758788821,0.1219626636,4.3425231167,-0.7261008772,-1.6813958355,-0.2259376861,0,0
4.3016898089,-0.8794693395,6.0256948417,0.999144395,1.8559203238,2.1248146524,0,0
-2.7153509155,-0.5520238749,3.9173071111,1.2169603426,-1.8670873619,0.27411215,0,0
4.3859868283,0.4405889751,5.4122422311,1.2592715805,-1.540834865,0.6874153764,0,0
-0.1615790567,0.1046032903,8.0537639899,1.2666137532,2.9703228306,2.1707116846,0,0
3.7361848577,1.9015083895,3.6664445687,-1.3144652073,-0.8617069576,1.08210543,0,0
-3.9621337801,0.5592240796,9.2976939588,-0.2919966661,0.1079741225,-2.1418341863,0,0
3.7855217692,0.420904716,5.9030420327,1.1962429866,-0.8793041556,1.4696662979,0,0
4.9851249193,1.7673448731,9.0527560637,1.0687200066,-2.1647944159,-0.8636061733,0,0
-0.9321835311,-0.3018351311,8.0934012628,-0.7186756468,2.3916113771,0.6666109559,0,0
4.9810553989,0.0140149117,7.9485175732,-0.492992247,0.2540853787,-0.9550456209,0,0
3.8445230323,-1.6391356384,6.6469820453,-1.1868066073,2.0273803073,1.069122721,0,0
-3.0653152461,1.9793114059,7.0611382558,1.3190999139,-2.2815398666,0.0680966639,0,0
-3.8959568886,0.7881603352,0.639387687,0.4431578304,-2.9340553545,-0.5966121807,0,0
4.5488483334,-0.3316901567,2.4847408342,-0.2126927747,1.2218989102,-1.9317657378,0,0
-4.6065277029,0.9940691576,2.8773592159,0.1666090056,3.0242597486,1.7189585362,0,0
4.5590837003,1.8742830431,8.3883067262,-1.9507416663,-0.0423469739,1.9284085811,0,0
-0.532165056,-1.7418822849,7.6955452252,-0.3413255821,0.8118688385,0.9748432829,0,0
4.1426221378,-0.7867034932,1.9486892714,0.5544221749,1.8184427322,2.6333014315,0,0
2.7004664848,0.903512008,7.9442998548,-0.4786563022,2.0608424609,1.1184159102,0,0
-1.3890443699,-0.3524305178,5.8155856095,-0.5097317031,-0.6069059447,1.6715822212,0,0
2.3278765319,0.4038715044,9.6547967048,1.4526068563,-1.8550111371,2.150849552,0,0
4.8210545991,-0.3915953391,7.5009952486,0.0759869931,-0.2150089363,0.3612513608,0,0
